LACTACYD PRO-BIO SH FRESH 160ML    ;SANOFI AVE;$103.39;$63.38;331116;30;NO ESPECIFICADO
PROSGUTT 160/120 MG CAPS 40        ;FARMASA   ;$662.30;$543.25;331138;25;SERENOA REPENS
UMCKALOABO JBE INF 100 ML        N ;ABBOTT    ;$181.00;$115.32;331141;30;NO ESPECIFICADO
AVALA 42.5 MG CAPS 30              ;FARMASA   ;$312.90;$256.58;331151;25;CEMIFUGA RACEMOSA
MISEDA SOL. 100 MG./100 ML. C/50 ML.;LOGVALEANT;$224.74;$183.12;331174;25;CETIRIZINA
OPTIVE ADVANCE OFT GTS 15 ML     N ;ALLERGAN  ;$681.63;$387.66;331226;30;CARBOXIMETILCELULOSA DE SODIO-GLICERINA-POLISORBATO 80
CHUPON NENUCO C/TAPA PROT 0-6M 1PZA;NENUCO    ;$20.50;$15.53;331243;0;NO ESPECIFICADO
GYNOMUNAL GEL VAGINAL TB 50 ML     ;IFA       ;$522.00;$412.38;331279;30;AGUA PURIFICADA-PROPILENGLICOL-EXTRACTO DE LUPULO-LECITINA SOYA
ZOFILIP 200/20 MG TAB 30     149   ;RIMSA     ;$1,190.00;$923.20;331314;30;FENOFIBRATO-SIMBASTATINA
ALIDUET 60/600 MG CAPS 60          ;RIMSA     ;$911.00;$742.31;331319;30;NO ESPECIFICADO
JUVENTAGE HAIRCARE TAB 30          ;RIMSA     ;$734.28;$598.32;331325;30;NO ESPECIFICADO
NEMOCIT SUPLE ALIM CAPS 30         ;RIMSA     ;$569.56;$464.09;331326;30;CITICOLINA-ACIDO GLUTAMICO
DEXIDEX 100MG/5ML SUSP 30ML        ;LAKESIDE  ;$114.92;$81.59;331360;25;NITAZOXANIDA
BABY-SEBAMED P/BEBE CRAFLUID200ML  ;LAKESIDE  ;$103.00;$75.60;331377;0;NO ESPECIFICADO
SAMYR 500 MG AMP 5X5 ML            ;ABBOTT    ;$874.50;$557.14;331399;25;NO ESPECIFICADO
INMUNOL 500 MG CAPS 15             ;ANDROMACO ;$482.77;$327.65;331540;0;NO ESPECIFICADO
NEOMICOL CMA. 2 G./100 G. C/20 G.;MEDIX     ;$116.34;$80.82;331612;30;MICONAZOL
GAVINDO TAB 60                     ;MERCK SACV;$1,532.03;$986.17;331655;30;GABAPENTINA-TIAMINA-CIANOCOBALAMINA
A1.DENVAR 200 MG CAPS 12              ;MERCK SACV;$736.69;$474.21;331660;30;CEFIXIMA
DABEX XR 1000 MG TAB LIB PROL 30   ;MERCK SACV;$370.64;$238.58;331663;30;METFORMINA
HEALCREM  TUBO 50G                 ;MERCK SACV;$171.88;$103.22;331667;30;SYMPHYTUM OFFICINALE L.
TRI-VI-SOL PED GTS 50 ML         N ;SIEGFRIED ;$185.00;$115.63;331786;25;RETINOL-COLECALCIFEROL-ACIDO ASCORBICO
POLY-VI-SOL PED GTS 50 ML        N ;SIEGFRIED ;$205.00;$128.13;331787;25;NO ESPECIFICADO
FEBRAXITO 100 MG SOL GTS 15ML      ;SIEGFRIED ;$57.00;$35.63;331789;30;PARACETAMOL
NAXEN 500 MG TAB 15                ;SIEGFRIED ;$196.00;$122.50;331790;25;NAPROXENO
UNASAL 250 MG TAB 10               ;SENOSIAIN ;$365.00;$261.73;331810;0;NO ESPECIFICADO
ESMISEN SOL INY 2X1ML              ;SENOSIAIN ;$275.00;$197.19;331832;20;KETOROLACO-TROMETAMINA-TIAMINA-PIRIDOXINA-CIANOCOBALAMINA
UNIVAL 1G/5ML SUSP 230ML         N ;SENOSIAIN ;$325.00;$233.05;331833;20;SUCRALFATO
ARCOXIA 60 MG CPR 28               ;MERCK SHAR;$1,329.88;$1,063.90;331918;30;ETORICOXIB
VALPROATO DE MAG200MG TAB40KENDR GI;SANOFI AVE;$74.63;$24.88;331989;30;VALPROATO DE MAGNESIO
LIMBIK 1 MG TAB 20                 ;PSICOFARMA;$329.00;$225.90;332112;25;RISPERIDONA
KERAL 50 MG AMP 3X2 ML             ;AMENARINIF;$507.00;$405.60;332151;30;NO ESPECIFICADO
BIFRACARD 30 MG TAB 28             ;AMENARINIF;$638.00;$510.40;332162;25;ZOFENOPRIL
ITALVIRON KIDS C/30SOBRES PVO25G   ;ITALMEX   ;$381.64;$312.94;332186;15;DHA,AMINOACIDOS Y VITAMINA B6
DERSUPRIL 0.5% CRA TB 15 G         ;ITALMEX   ;$242.00;$198.44;332188;20;NO ESPECIFICADO
PASTA DE LASSAR TARRO 145 G        ;COYOACAN  ;$32.65;$24.49;332225;10;NO ESPECIFICADO
VALMETROL-3 TAB. 1,600 U.I. C/50;VALDECASAS;$281.00;$195.78;332269;25;VITAMINA D3 (COLECALCIFEROL)
LEVIGRIX JBE 2.5 MG 5/120 ML       ;SIEGFRIED ;$246.00;$153.75;332477;25;LEVOCETIRIZINA
DES.W  ADIDAS NATURALVIT 150ML  ;COTY      ;$43.50;$33.02;332515;0;NO ESPECIFICADO
ZOLTUM 40 MG CPR 14 OFTA 1+1       ;ASOFARMA  ;$869.00;$565.04;332583;25;PANTOPRAZOL
TAS HUM KBB ABSORSEC C/100   016   ;K CLARK   ;$22.50;$17.01;332639;0;NO ESPECIFICADO
URO-VAXOM 6 MG CAPS 15             ;GRUNENTHAL;$635.44;$429.81;332750;25;EXTRACTO BACTERIANO LIOFILIZADO
SAFINOS 24 MG TAB 30               ;GRUNENTHAL;$711.13;$481.01;332771;25;BETAHISTINA
LYSOMUCIL 2% FRAMBUESA SOL 120ML   ;CONCORDIA ;$190.00;$152.99;332774;15;ACETILCISTEINA
LUBRICANTE PRUDENCE-LUB UVA 75ML   ;DKT MEXICO;$46.00;$34.31;332875;0;NO ESPECIFICADO
LUBRICANTE PRUDENCE-LUB NATUR75ML  ;DKT MEXICO;$43.00;$30.90;332879;0;NO ESPECIFICADO
DICLOFENACO GRAG. 100 MG. C/20;ULTRA LAB ;$55.00;$16.33;332907;70;DICLOFENACO SODICO
UROTROL 2MG FCO TAB 28             ;SIEGFRIED ;$700.00;$437.50;332933;30;NO ESPECIFICADO
A1.MEGION I.M. 1G FA 4 ML       392   ;SANDOZSACV;$516.92;$421.20;333011;30;CEFTRIAXONA-LIDOCAINA
A1.MEGION I.M. 500 MG FA 2ML          ;SANDOZSACV;$328.93;$268.02;333013;30;CEFTRIAXONA-LIDOCAINA
KINEPTIA 75 G CAPS 14              ;ARMSTRONG ;$390.00;$252.72;333031;25;PREGABALINA
AMLIBON BES 5 MG TAB 10          N ;SANDOZSACV;$187.62;$152.88;333045;25;AMLODIPINO
TCO AMMENS FRESH 125 G       431   ;HELENTROY ;$20.00;$16.75;333086;0;NO ESPECIFICADO
ACCUA ASEPTIC SOL. TOPICA 0.008 G./100 ML. C/60 ML.;CELLPHARMA;$51.50;$41.20;333107;25;DIALIL OXIDO DE DISULFURO MODIFICADO
ACCUA ASEPTIC SOL. 0.008 G./100 ML. C/240 ML.;CELLPHARMA;$175.22;$120.64;333110;25;DIALIL OXIDO DE DISULFURO MODIFICADO
LOXCELL 400/300 MG TAB 1           ;MDR PHARMA;$64.90;$51.92;333118;8;NO ESPECIFICADO
KITOSCELL-Q GEL 8 G./16 MG./100 G. C/40 G.;CELLPHARMA;$727.00;$531.02;333121;0;PIRFENIDONA-DIALIL OXIDO DE DISULFURO MODIFICADO
REGENESISMAX SUP ALIM 28.164G TAB30;ELEA      ;$435.00;$259.00;333185;25;NO ESPECIFICADO
ALMOHADILLAS FITTYDENT CONFO 15PZ  ;SUNSTAR A ;$74.00;$54.33;333189;0;NO ESPECIFICADO
DELISSE GEL 200ML SH INT FEMENINO  ;CORP OPERA;$79.50;$54.37;333235;0;NO ESPECIFICADO
JBN LIQ DISNEY MINNIE MOUSE 275ML  ;SARACOSMET;$16.50;$11.96;333245;0;NO ESPECIFICADO
SH LIQ INT FRESH BALANCE 200ML   N ;ZERIFAR   ;$55.00;$43.73;333339;0;NO ESPECIFICADO
FIJ AQUA NET CERAM-KERA SPY 342ML  ;ZERIFAR   ;$27.00;$22.92;333342;0;NO ESPECIFICADO
NOVOBEN 250/225/25 MG TAB 30       ;INTERLAB  ;$635.00;$517.42;333383;25;DOBESILATO DE CALCIO-DIOSMINA-HESPERIDINA
PROZONE FPS30 GEL-CRA DRY T60 G    ;GLAXO CONS;$357.50;$289.93;333427;0;NO ESPECIFICADO
MODIODAL 200 MG TAB 7              ;LUNDBECK  ;$428.00;$342.40;333549;25;MODAFINILO
LEXAPRO 20 MG TAB 14               ;LUNDBECK  ;$1,370.00;$1,096.00;333557;30;ESCITALOPRAM
COLAGENO 500MG EXTRACT-UVA CAPS90  ;DIPORSA   ;$172.06;$129.05;333567;25;NO ESPECIFICADO
NADIXA 1% TB CRA 25 G              ;FERRE THER;$284.00;$213.00;333625;30;NADIFLOXACINO
NOVOLIN-N 100 U VIAL AMP 1X10ML    ;NOVONORMEX;$554.99;$443.63;333640;25;NO ESPECIFICADO
TRESIBA FLEX-TOU PLUM 1X3ML 100U/ML;NOVONORMEX;$699.04;$558.80;333645;30;INSULINA DEGLUDEC
ESTERICIDE ANTICEPTICO SPY 60 ML   ;ESTERIPHAR;$85.00;$66.72;333649;25;NO ESPECIFICADO
PRESERV PLAYBOY PLAYPACK LATA C/3  ;COMER MEX ;$42.50;$31.56;333693;0;NO ESPECIFICADO
ANALGEN GEL 10 G./100 G. C/30 G.;DISLIOMONT;$87.00;$54.24;333704;30;NAPROXENO
DESOD OBAO BIO INV/WOMAN SPY150ML  ;FRABEL    ;$42.00;$25.38;333735;0;NO ESPECIFICADO
BIBERON PROFLOW 9 OZ 250 ML      N ;DIGRIFARSA;$52.00;$38.92;333773;0;NO ESPECIFICADO
SH.1 SAVILE RESTAURACION 370ML   ;QUALAMEX S.A DE C.V  ;$23.00;$19.58;333797;0;NO ESPECIFICADO
SH.1 SAVILE MIEL 2EN1 370ML    ;QUALAMEX S.A DE C.V   ;$23.00;$19.58;333798;0;NO ESPECIFICADO
SH.1 SAVILE RIZOS RADIANTES 370ML;QUALAMEX S.A DE C.V   ;$23.00;$19.58;333799;0;NO ESPECIFICADO
SH.1 SAVILE LISO KERATINA 370ML ;QUALAMEX S.A DE C.V  ;$23.00;$19.58;333800;0;NO ESPECIFICADO
SH SAVILE C-CAID CREC SALUD 370ML  ;QUALAMEX  ;$25.00;$21.50;333801;0;NO ESPECIFICADO
SH.1 SAVILE C-CAID 2 EN 1 180ML      ;QUALAMEX  ;$13.50;$10.81;333806;0;NO ESPECIFICADO
SH.1 SAVILE C-CAID CREC SALUD 180ML  ;QUALAMEX  ;$13.50;$10.81;333807;0;NO ESPECIFICADO
CRA SAVILE P/PEIN LISO CHIL300ML N ;QUALAMEX  ;$28.00;$20.51;333816;0;NO ESPECIFICADO
CRA SAVILE P/PEIN RIZO CHIL300ML N ;QUALAMEX  ;$28.00;$20.51;333817;0;NO ESPECIFICADO
CRA SAVILE P/PEIN ANTESPCHIL300MLN ;QUALAMEX  ;$28.00;$20.51;333818;0;NO ESPECIFICADO
TIN KOLESTON 67 CHTE 2XPRE ESP     ;HFC PRESTI;$89.96;$79.16;333920;0;NO ESPECIFICADO
MAQ GTTE MACH3 SENSITIV DESECH C/1 ;PGAMBLPERF;$60.00;$51.38;333948;0;NO ESPECIFICADO
CRA.1 DOVE LECHE COCO JAZMIN 400 ML  ;UNILEVER  ;$51.50;$34.82;333956;0;NO ESPECIFICADO
CRA PALMOL HYD-NAT OLIV+ SABI 200ML;COLGATE   ;$29.50;$22.30;334069;0;NO ESPECIFICADO
JBN PALMOL NAT REAL&YOGHURT 160G N ;COLGATE   ;$11.00;$9.00;334071;0;NO ESPECIFICADO
DES.W LADYSS STCK ACL PERF 45G   N ;COLGATE   ;$35.00;$26.40;334073;0;NO ESPECIFICADO
SH ELVIVE CAIDA RESIST 2EN1 400ML  ;FRABEL    ;$47.00;$41.00;334097;0;NO ESPECIFICADO
DESOD BIO-CLEAN SENSATI SPY 150ML  ;FRABEL    ;$42.00;$26.19;334098;0;NO ESPECIFICADO
NUTRISSE TINT AMBAR-PURO 77P      N ;FRABEL    ;$50.00;$58.26;334135;0;NO ESPECIFICADO
TIN IMEDIA E CAST OSC PROF 30+   N ;FRABEL    ;$60.00;$41.00;334137;0;NO ESPECIFICADO
DAYLONG KIDS BLOQ 50+FPS 150 ML    ;GALDERMA  ;$337.00;$392.00;334151;0;NO ESPECIFICADO
SEROPHENE 50 MG TAB 30             ;MERCK SACV;$357.00;$229.80;334268;25;CLOMIFENO
ASOFLON 0.4 MG CAPS 30       573   ;ASOFARMA  ;$1,017.00;$682.75;334279;25;TAMSULOSIMA
DES.1H REXONA MEN ANTIBAC SPY150MLN ;UNILEVER  ;$49.50;$34.40;334289;0;NO ESPECIFICADO
DES.W REXONA WOM ANTIBAC SPY175MLN ;UNILEVER  ;$45.50;$27.73;334290;0;NO ESPECIFICADO
ARTELAC REBALANCE 0.15% GTS 10ML   ;BAUSCH L  ;$465.32;$195.57;334317;30;ACIDO HIALURONICO
PRIKUL 75 MG CAPS 28               ;ASOFARMA  ;$793.00;$535.98;334328;25;PREGABALINA
SH DOVE ALOE NUTRICION 400 ML      ;UNILEVER  ;$43.00;$32.38;334357;0;NO ESPECIFICADO
SH DOVE ESPECIAL PUNTAS 400ML      ;UNILEVER  ;$43.00;$32.38;334361;0;NO ESPECIFICADO
JBN DOVE GO FRESH REQUILIBRIO 135 G;UNILEVER  ;$20.00;$15.80;334362;0;NO ESPECIFICADO
FLONORM 100 MG SUSP 60 ML          ;ALFAWASSER;$267.00;$212.27;334381;15;NO ESPECIFICADO
A1.PENTREXYL 500 MG CAPS 28     072   ;BRISTOL   ;$332.00;$272.24;334385;25;AMPICILINA
A1.PENTREXYL 250MG SUSP 120ML DSIF    ;BRISTOL   ;$228.00;$186.96;334386;25;AMPICILINA
CRA DEPIL VEET ESENCIA FLORES100ML ;RECK-BEN  ;$69.00;$50.87;334420;0;NO ESPECIFICADO
CRA DEPIL VEET P-SENSIBLE 100 ML   ;RECK-BEN  ;$69.00;$50.87;334421;0;NO ESPECIFICADO
NEDENTO ENCIAS 0.2% GEL TUB 30ML   ;DISLIOMONT;$199.00;$132.33;334423;25;NO ESPECIFICADO
NEDENTO TRICLOSAN PASTA TUB 75ML   ;DISLIOMONT;$133.22;$104.41;334424;25;NO ESPECIFICADO
BEXIDENT ENCIAS GEL TB 75 ML       ;SIEGFRIED ;$149.50;$116.92;334430;0;NO ESPECIFICADO
BEXIDENT ENCIAS SPY 40 ML          ;SIEGFRIED ;$354.90;$221.82;334444;25;NO ESPECIFICADO
EBORIX 500 MCG COMP 30             ;GRUNENTHAL;$428.48;$289.82;334445;25;CLEBOPRIDA
FASTUFREM GEL 2.5/100 G TB 50 G    ;AMENARINIF;$210.00;$168.00;334499;20;NO ESPECIFICADO
APTAMIL A. R. LECHE PVO 400 G      ;DANONE    ;$240.65;$207.44;334511;15;NO ESPECIFICADO
APTAMIL PREMIUM-2 LECHE PVO 800G   ;DANONE    ;$360.60;$310.84;334515;15;NO ESPECIFICADO
APTAMIL PREMIUM-3 LECHE PVO 800G   ;DANONE    ;$254.77;$219.61;334531;15;NO ESPECIFICADO
REAZYD 15 MG TAB 7                 ;ZYDUS     ;$145.87;$93.36;334558;0;NO ESPECIFICADO
BRACITOR GEL 0.1% TB 15 G          ;GLENMARK  ;$248.39;$196.23;334632;25;ADAPALENO
METACTIV 0.1% CRA 30G              ;GLENMARK  ;$319.96;$252.77;334634;30;MOMETASONA
PROFLOXTEC 5MG GOT 5ML             ;TECNOFARMA          ;$70.00;$47.84;334895;70;TIMOLOL
AGUA ESTERIL P/IRRIG PLA           ;LABORATORIOS PISA   ;$35.00;$25.14;335066;0;NO ESPECIFICADO
LUBRIDERM MEN 3 EN 1 FRAG          ;J&J  CONSU;$84.00;$60.03;335080;0;NO ESPECIFICADO
LUBRIDERM MEN 3 EN 1 S/FR          ;J&J  CONSU;$84.00;$62.42;335485;0;NO ESPECIFICADO
LIPODERM C CREMA TUB 50GR          ;REPRESENTACIONES MEX;$413.81;$189.49;335631;0;NO ESPECIFICADO
TRIMEXAZOL F TAB. 160 MG./800 MG. C/14;LOGISTICA VALEANT   ;$161.56;$118.60;335725;30;TRIMETOPRIMA-SULFAMETOXAZOL
BIONOXOL COMPR. 30 MG. C/20;BIORESEARCH DE MEXICO;$54.09;$14.00;335747;70;AMBROXOL
DERMO PRADA ESCUDO SOLAR FPS 85;GENOMA LAB;$132.50;$115.00;335748;0;NO ESPECIFICADO
CICATRICURE GEL 30G;GENOMA LAB;$209.00;$190.00;335749;0;NO ESPECIFICADO
LECHE. NIDO KINDER 1+ 2,3KG;NESTLE MEXICO S.A DE C.V;$255.00;$220.00;335750;0;NO ESPECIFICADO
REGALDEN CAPS 300MG C/15;MAVI FARMACEUTICA;$156.00;$76.25;335751;70;GABAPENTINA
SH.1  ELVIVE KERA-PERFECT MK 2EN1 400ML    ;COSBEL;$47.00;$42.50;335752;0;NO ESPECIFICADO
DES.1H AXE SPY RANDOM 113G;UNILEVER;$47.00;$42.50;335753;0;NO ESPECIFICADO
DES.1H AXE SPY PHOENIX 113G;UNILEVER;$48.50;$36.66;335754;0;NO ESPECIFICADO
VAR.1 CRA NARDA 250G;LA ROSA DE LAS NIEVES;$13.00;$10.90;335755;0;NO ESPECIFICADO
CRA GOICOECHEA MAMA 400ML;GENOMMA LAB INTERNACIONAL S.A.B DE C.V;$72.00;$53.00;335756;0;NO ESPECIFICADO
ALDERAN TAB. 100 MG. C/15;MAVER;$120.00;$75.02;335757;70;LOSARTAN
FIJ.1 SILICA ELVIVE 6 OLEOS ;LOREAL PARIS S.A DE C.V ;$10.00;$8.00;335758;0;NO ESPECIFICADO
DECOSIL TAB. 275 MG./300 MG. C/10;COLLINS, S.A. DE C.V.;$90.00;$22.00;335759;70;NAPROXENO-PARACETAMOL
BLENDOX JBE. 2.5 MG./5 ML. C/60 ML.;DEGORTS;$69.62;$23.21;335760;70;CLORFENAMINA
PREDNIDIB TAB. 50 MG. C/20;DIBA, S.A.;$220.50;$73.50;335761;70;PREDNISONA
MAXI B TAB.  C/30;NATUREX, S.A. DE C.V.;$120.00;$40.00;335762;70;COMPLEJO B-COLINA-L TEANINA-TRIPTOFANO-ACIDO FOLIC
VAR.1 SH PATENE  CLASICO 2 EN 1 SOB/24;PROCTER & GAMBLE;$40.00;$35.00;335765;0;NO ESPECIFICADO
SH.1 SAVILE RESTAURACION 370ML;QUALAMEX S.S DE C.V;$25.00;$21.50;335767;0;NO ESPECIFICADO
SH.1 SAVILE LISO KERATINA 370ML;QUALAMEX S.A DE C.V;$25.00;$21.50;335768;0;NO ESPECIFICADO
SH.1 SAVILE MIEL 2EN1 370ML;QUALAMEX S.A DE C.V;$25.00;$21.50;335769;0;NO ESPECIFICADO
SH.1 SAVILE RIZOS RADIANTES 370ML ;QUALAMEX S.A DE C.V;$25.00;$21.50;335770;0;NO ESPECIFICADO
SCARPETT SUSP. INYECTABLE;GIRARCAMPS;$96.00;$28.72;335771;70;BETAMETASONA-LIDOCAINA
SH. SHANATURALS SHINPIOJOS 250ML;SHANATURALS;$46.00;$39.00;335773;0;NO ESPECIFICADO
LOC. SHANATURALS  SHINPIOJOS 250ML;SHANATURALS;$46.00;$39.00;335774;0;NO ESPECIFICADO
SH.1 PALMOLIVE OPTIMS LUMINOUS 700ML;COLGATE PALMOLIVE;$67.50;$60.00;335776;0;NO ESPECIFICADO
CD LUMINOUS WHITE 170ML;COLGATE;$46.00;$41.05;335777;0;NO ESPECIFICADO
DES.W LADY SPEED STICKNEUTRO 45%+;COLGATE PALMOLIVE;$35.00;$29.00;335778;0;NO ESPECIFICADO
DES.W LADY SPEED STICK STRESS DEF.65 G;COLGATE PALMOLIVE;$35.00;$29.00;335779;0;NO ESPECIFICADO
EST DAMA ADIDAS FRUITY RHYTHM C/3 PZAS;COTY DE MEXICO;$191.00;$162.48;335780;0;NO ESPECIFICADO
VAR.M FIJ SILICA SILK HAIR STYLING SPY 120ML;SKN IMAGEN Y BELLEZA;$39.00;$32.90;335781;0;NO ESPECIFICADO
VAR.M FIJ SILICA SILK HAIR ARGAN SPY 120ML;SKN IMAGEN Y BELLEZA;$36.00;$32.90;335782;0;NO ESPECIFICADO
VAR.M SILICA SILK HAIR PRINCESS SPY 120ML;SKN IMAGEN Y BELLEZA;$39.00;$32.90;335783;0;NO ESPECIFICADO
VAR.M SILICA SILK HAIR KERATINA SPY 120ML;SKN IMAGEN Y BELLEZA;$39.00;$32.90;335784;0;NO ESPECIFICADO
SH.1 LOREAL ALEO EXTRAORDINARIO 200ML;LOREAL COLOMBIA S.A;$17.00;$15.00;335789;0;NO ESPECIFICADO
PRESERVATIVO M FORCE FRUTAS C/3 PZA;PROFLATEX S.A DE C.V;$45.00;$33.00;335790;0;NO ESPECIFICADO
VAR.R FIJ GEL XTREME 1KG  AZUL ;WET LINE;$30.00;$20.45;335792;0;NO ESPECIFICADO
VAR.R FIJ GEL XTREME 1KG NARANJA;WET LINE;$30.00;$20.45;335793;0;NO ESPECIFICADO
R FIJ GELXTREME 1KG VERDE;WET LINE;$30.00;$20.45;335794;0;NO ESPECIFICADO
DES.1H AXE MEN BLACK STICK 54G    N ;UNILEVER  ;$35.50;$26.94;335796;0;NO ESPECIFICADO
MAJA CREMA LIQUIDA PLUM BLOSSOM CMA.  C/400 ML.;GRISI     ;$43.00;$32.68;335809;0;AGUA/WATER, PARAFFINUM LIQUIDUM, MINERAL OIL, GLYC
FRAG CORP MAJA FLOR CIRUELO 240MLN ;GRISI     ;$62.00;$45.71;335810;0;NO ESPECIFICADO
XL-3 325/10/4 MG TAB 8             ;GENOMMALAB;$19.91;$16.92;335845;8;PARACETAMOL-FENILEFINA-CLORFENAMINA
TUKALIV 100 MG CAPS 20           N ;GENOMMALAB;$69.91;$59.42;335846;8;BENZONATATO
GELBECK 25 MG CAPS 10            N ;GENOMMALAB;$49.91;$42.42;335847;8;NO ESPECIFICADO
PURIFIQ 75/50 MG LAXANTE TAB 30    ;GENOMMALAB;$87.50;$74.38;335848;8;NO ESPECIFICADO
DESOD PLAYBOY GENERATI MENSPY150MN ;COTY      ;$51.00;$42.90;335885;0;NO ESPECIFICADO
LPZ LAB BLISTEX LIP RADIANC 3.7G N ;SANFER    ;$46.00;$26.34;335939;0;NO ESPECIFICADO
INDERALICI 10MG TAB C/50;ASTRA     ;$125.00;$74.00;335965;30;PROPRANOLOL
SMA-GOLD 1 PVO 400 GR NF     254   ;WYETH     ;$229.46;$178.15;336058;15;NO ESPECIFICADO
SMA-GOLD 1 PVO 900 GR NF     129   ;WYETH     ;$472.58;$366.88;336060;15;NO ESPECIFICADO
PROMIL GOLD 2 NF PVO 400GR         ;WYETH     ;$217.13;$155.95;336063;15;NO ESPECIFICADO
PROMIL GOLD 2 NF PVO 900 GR  086   ;WYETH     ;$433.21;$311.13;336064;15;NO ESPECIFICADO
PROGRESS GOLD 3 NF PVO 400 G       ;WYETH     ;$176.34;$126.65;336066;15;NO ESPECIFICADO
PROGRESS GOLD 3 NF PVO 900 G 015   ;WYETH     ;$338.90;$243.40;336067;15;NO ESPECIFICADO
CRA SAVILE P/PEIN LISO KERAT300MLN ;QUALAMEX  ;$28.00;$20.51;336084;0;NO ESPECIFICADO
CRA SAVILE P/PEIN RIZO KERAT300MLN ;QUALAMEX  ;$27.00;$19.61;336085;0;NO ESPECIFICADO
CD COLGATE TOT12 PROF ALIENT 125MN ;COLGATE   ;$53.00;$38.55;336105;0;NO ESPECIFICADO
SH CAPRICE ESP BRILLOCRISTAL 800MN ;COLGATE   ;$32.00;$29.45;336110;0;NO ESPECIFICADO
DESOD AXE MEN BLACK SECO SPY 152MN ;UNILEVER  ;$48.50;$36.66;336118;0;NO ESPECIFICADO
DESOD AXE MEN BLACK SPY 150ML    N ;UNILEVER  ;$48.50;$36.66;336119;0;NO ESPECIFICADO
ESPA FARM SOL. GOTAS PED. 6.67 MG./1 ML. C/15 ML.;FARMACOS CONTINENTALES S.A DE C.V ;$113.00;$10.57;336176;70;BUTILHIOSCINA
SH.1 HERBAL ESS 700ML AL DESNUDO;PROCTER&GAMBLE;$64.00;$55.00;336218;0;NO ESPECIFICADO
ACOND.1 HERBAL ESS 300ML AL DESNUDO;PROCTER&GAMBLE;$28.00;$31.00;336219;0;NO ESPECIFICADO
BANDAS BIORE NASAL LIMP PROF 6PZAN ;DIGRIFARSA;$71.50;$52.41;336224;0;NO ESPECIFICADO
SH GRISI ORGANOGAL NGRO BRILL 300ML;GRISI     ;$43.50;$32.73;336228;0;NO ESPECIFICADO
JBN INTIMO LOMECAN REAFIR 100G   N ;GENOMMALAB;$27.00;$21.47;336249;0;NO ESPECIFICADO
JBN INTIMO LOMECAN ACLARAN 100G  N ;GENOMMALAB;$27.00;$18.25;336250;0;NO ESPECIFICADO
SH INTIMO LOMECAN REAFIR 200ML   N ;GENOMMALAB;$65.00;$47.63;336251;0;NO ESPECIFICADO
SHOT B GS M-TX CAPS 30           N ;GENOMMALAB;$119.91;$101.92;336253;8;ACIDO ASCORBICO-ACIDO FOLICO-PALMITATO DE RETINOL-MONITRATO DE TIAMINA
METOTROP CMA. 10 G./100 G. C/40 G.;MEDA PHARM;$181.00;$123.23;336322;30;ETOFENAMATO
SH HERBALESS ALDES BRILL NAT300MLN ;PGAMBLPERF;$28.00;$32.71;336428;0;NO ESPECIFICADO
SH.1 HERBALESS AL DESN HIDRAT 300MLN ;PGAMBLPERF;$28.00;$32.71;336429;0;NO ESPECIFICADO
ACOND HERBALESS ALDES HIDRAT300MLN ;PGAMBLPERF;$36.00;$31.33;336430;0;NO ESPECIFICADO
ZERO 3 CAP.  C/30;FORTIFARMA S.A DE C.V;$179.00;$59.67;336481;70;ESPINO-ALABAR-MELISA-MANZANILLA-AZAHAR-TRIPTOFANO-
A2.CEFAGEN TAB. 500 MG. C/10;MAVER, S.A.DE C.V.;$540.00;$130.00;336483;70;CEFUROXIMA
A2.SIBOFIX TAB 500MG C/7;MAVI FARMACEUTICA;$180.00;$42.75;336485;70;LEVOFLOXACINO
CRA.1 HINDS 1LT P/RSCA INSPIRACION;GLAXOSMITHKLINE;$58.00;$47.33;336486;0;NO ESPECIFICADO
VAR.1 PAPEL HIG. CHARMIN BASIC MAXIFIB.MZAC/4;PROCTER& GAMBLE;$20.00;$19.00;336487;0;NO ESPECIFICADO
PILA ASTROCELL AAA C/4;ASTRAL DEL PACIFICO;$10.00;$8.50;336488;0;NO ESPECIFICADO
ALENDRONATO TAB. 70 MG. C/4;PROTEIN GENERICO T- 38 %;$168.00;$56.00;336583;70;ALENDRONATO
BUSPRINA TAB. 10 MG./250 MG. C/20;FARCORAL T- 38 %;$208.73;$60.50;336986;70;BUTILHIOSCINA-METAMIZOL
CAPSICOF PERLAS 100 MG. C/20;PHARMACAPS   T- 30 %;$108.00;$34.00;337037;70;BENZONATATO
A2.CEFALOTINA INY. 1 G./5 ML. C/1;AMGI T- 60 %;$95.00;$31.67;337062;70;CEFALOTINA
COLAGENO BIOACTIVO CON VITAMINA E CAP. 200 MG./11.0 MG. C/60;VICTORY P. NETO;$356.73;$118.91;337190;70;COLAGENO-VITAMINA E
DIABE BRON;BIOMIRAL T- 28 %;$114.84;$38.28;337312;70;EUCALIPTO-PROPOLEO-HIEDRA-AGAVE-PARA DIABETICOS
DORZOLAMIDA SOL. OFTALMICA 20 MG./1 ML. C/5 ML.;EXAKTA GENERICO T- 28 %;$214.00;$71.33;337400;70;DORZOLAMIDA
EBROMIN SOL. 15 MG./5 ML. C/120 ML.;DEGORT'S T- 45 %;$78.56;$26.19;337416;70;AMBROXOL
